PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
4245_01,0,True,7154575383,0,13.0,False,0.0,0.0,0.0,0.0,0.0,3874,True
4246_01,0,False,7154575180,0,30.0,False,0.0,10.0,0.0,3840.0,329.0,3875,False
4249_01,2,False,6649545483,0,58.0,False,0.0,2946.0,0.0,101.0,387.0,3876,True
4249_02,2,True,6649545483,0,43.0,False,0.0,0.0,0.0,0.0,0.0,3877,True
4249_03,2,False,6649545483,1,20.0,False,354.0,1546.0,323.0,284.0,315.0,3878,True
4251_01,0,False,7056555780,0,29.0,False,715.0,0.0,0,698.0,106.0,3879,False
4252_01,0,False,7055575383,0,15.0,False,156.0,1.0,1132.0,192.0,33.0,3880,True
4253_01,0,False,7154575480,0,30.0,False,488.0,0.0,242.0,0.0,79.0,3881,False
4254_01,2,False,6649515480,1,33.0,False,5493.0,9401.0,23.0,3013.0,303.0,3882,False
4254_02,2,True,6649515480,0,25.0,False,0.0,0.0,0.0,0.0,0.0,3883,True
4254_03,2,False,6649515480,0,62.0,False,0.0,22.0,0.0,3314.0,22.0,3884,False
4255_01,0,True,7154575580,2,41.0,False,0.0,0.0,0.0,0.0,0.0,3885,True
4256_01,0,False,7056564880,0,27.0,False,6.0,0.0,0.0,768.0,1141.0,3886,False
4256_02,0,True,7154575680,0,18.0,False,0.0,0.0,0.0,0.0,0.0,3887,False
4256_03,0,True,7154575680,0,27.0,False,0.0,0.0,0.0,0.0,0.0,3888,True
4256_04,0,False,7056564880,0,19.0,False,571.0,0.0,0.0,97.0,813.0,3889,True
4256_05,0,False,7154575680,0,37.0,False,0.0,0.0,115.0,671.0,0.0,3890,False
4256_06,0,True,7154575680,0,24.0,False,0.0,0.0,0.0,0.0,0.0,3891,False
4256_07,0,False,7154575680,0,29.0,False,13.0,0.0,664.0,74.0,101.0,3892,False
4256_08,0,False,7056564880,1,44.0,False,0.0,0.0,608.0,0.0,91.0,3893,False
4257_01,0,False,7056564980,0,19.0,False,0.0,265.0,882.0,2.0,293.0,3894,False
4258_01,2,False,65515580,0,39.0,False,0.0,266.0,0.0,1254.0,197.0,3895,False
4258_02,2,False,65515580,0,63.0,False,0.0,490.0,1.0,2882.0,18.0,3896,False
4258_03,2,False,65515580,0,39.0,False,9.0,1525.0,0.0,0.0,146.0,3897,False
4259_01,1,True,7055575483,0,41.0,False,0.0,0.0,0.0,0.0,0.0,3898,True
4260_01,0,True,7154575483,0,27.0,False,0.0,0.0,0.0,0.0,0.0,3899,True
4261_01,1,False,6849515583,1,56.0,False,412.0,492.0,9.0,117.0,33.0,3900,True
4262_01,2,True,6749515380,0,22.0,False,0.0,0.0,0.0,0.0,0.0,3901,True
4262_02,2,False,6749515380,1,26.0,False,1.0,1269.0,4790.0,270.0,5116.0,3902,False
4264_01,0,False,7055575583,0,24.0,False,0.0,0.0,0.0,0.0,1300.0,3903,False
4266_01,0,True,7154575583,2,18.0,False,0.0,0.0,0.0,0.0,0.0,3904,True
4267_01,0,True,7155484880,0,13.0,False,0,0.0,0.0,0.0,0.0,3905,True
4267_02,0,False,7056565180,0,32.0,False,0.0,0.0,1020.0,0.0,0.0,3906,True
4270_01,2,False,0,1,30.0,False,24.0,2558.0,98.0,0.0,5361.0,3907,False
4271_01,2,True,65515680,0,25.0,False,0.0,0.0,0.0,0.0,0.0,3908,True
4272_01,0,False,7055575783,0,55.0,False,0.0,252.0,1.0,0.0,553.0,3909,True
4273_01,0,False,7056565280,2,19.0,False,0.0,2.0,0.0,669.0,0.0,3910,False
4274_01,0,False,7154575683,0,24.0,False,0.0,717.0,222.0,8.0,1.0,3911,True
4278_01,2,False,6749535283,0,32.0,False,401.0,3724.0,5.0,422.0,62.0,3912,True
4280_01,1,False,6950545580,0,24.0,False,0.0,0.0,0.0,0.0,0.0,3913,False
4289_01,1,True,7056574880,0,32.0,False,0.0,0.0,0.0,0.0,0.0,3914,True
4291_01,0,True,7155484983,0,36.0,False,0.0,0.0,0.0,0.0,0.0,3915,False
4292_01,2,False,65535083,1,28.0,False,0.0,31.0,0.0,1283.0,871.0,3916,True
4293_01,0,False,7056484983,0,52.0,False,0.0,559.0,0.0,0.0,0.0,3917,True
4294_01,0,False,7155485083,0,29.0,False,646.0,91.0,13.0,0.0,0.0,3918,True
4295_01,1,False,6849525580,1,23.0,False,49.0,0.0,2716.0,0.0,0.0,3919,True
4295_02,1,True,0,0,32.0,False,0.0,0.0,0.0,0.0,0.0,3920,True
4296_01,0,True,7155485183,0,35.0,False,0.0,0.0,0.0,0.0,0.0,3921,False
4297_01,2,False,6649515680,1,41.0,False,14.0,6777.0,81.0,604.0,2936.0,3922,False
4300_01,3,True,7155485283,2,16.0,False,0.0,0.0,0.0,0.0,0.0,3923,True
4301_01,2,True,6950545780,1,33.0,False,0.0,0.0,0.0,0.0,0.0,3924,True
4302_01,0,True,7155485480,1,6.0,False,0.0,0.0,0.0,0.0,0.0,3925,True
4303_01,0,False,7056485183,1,15.0,False,36.0,841.0,0.0,0.0,0.0,3926,True
4303_02,0,False,7155485383,0,38.0,False,0.0,668.0,84.0,267.0,0.0,3927,False
4305_01,0,False,7056575180,0,56.0,False,0.0,779.0,12.0,3.0,35.0,3928,False
4305_02,0,True,7155485580,2,4.0,False,0.0,0.0,0.0,0.0,0.0,3929,True
4305_03,0,True,7155485580,2,21.0,False,0.0,0.0,0.0,0.0,0.0,3930,True
4306_01,1,False,7056485383,1,22.0,False,1371.0,0.0,235.0,0.0,0.0,3931,True
4309_01,0,False,6950554880,0,37.0,False,0.0,0.0,785.0,3.0,0.0,3932,False
4309_02,0,False,7155485780,0,6.0,False,0.0,0.0,0.0,0.0,0.0,3933,True
4311_01,0,False,7056485583,0,22.0,False,563.0,521.0,364.0,0.0,0.0,3934,False
4312_01,2,False,6649515780,0,26.0,False,0.0,137.0,0.0,0.0,7629.0,3935,False
4315_01,0,False,6950555080,0,22.0,False,0.0,3.0,486.0,0.0,228.0,3936,True
4315_02,0,False,7155494880,0,20.0,False,0.0,0.0,0.0,0.0,0.0,3937,True
4316_01,0,False,7056575280,2,0,False,0.0,22.0,0.0,1156.0,0.0,3938,False
4317_01,1,False,6849515783,0,24.0,False,439.0,0.0,2140.0,0.0,0.0,3939,True
4318_01,1,True,7056485683,0,25.0,False,0.0,0.0,0.0,0.0,0.0,3940,True
4319_01,0,False,7155494980,0,48.0,False,2.0,0.0,83.0,589.0,233.0,3941,False
4320_01,0,False,6950555180,0,24.0,False,786.0,0.0,0.0,7.0,0.0,3942,False
4324_01,1,False,7056494883,1,3.0,False,0.0,0.0,0.0,0.0,0.0,3943,True
4324_02,1,True,7056494883,0,24.0,False,0.0,0.0,0.0,0.0,0.0,3944,True
4324_03,1,False,7056494883,0,25.0,False,412.0,0.0,567.0,775.0,0.0,3945,False
4324_04,1,True,7056494883,1,1.0,False,0.0,0.0,0.0,0.0,0.0,3946,True
4327_01,0,False,7056494983,0,20.0,False,0.0,187.0,712.0,0.0,0.0,3947,True
4329_01,0,False,7056495083,3,22.0,False,39.0,0.0,63.0,3.0,654.0,3948,False
4330_01,1,False,6849524883,1,28.0,False,427.0,0.0,754.0,0.0,0.0,3949,True
4332_01,0,True,7155485583,1,17.0,False,0.0,0.0,0.0,0.0,0.0,3950,True
4333_01,2,False,6649524980,1,28.0,False,0.0,3345.0,0.0,2143.0,27.0,3951,False
4334_01,2,True,65535183,0,47.0,False,0.0,0.0,0.0,0.0,0.0,3952,True
4335_01,1,True,6950564983,0,34.0,False,0.0,0.0,0.0,0.0,0.0,3953,False
4336_01,2,False,6749535383,0,29.0,True,267.0,1418.0,257.0,843.0,0.0,3954,True
4336_02,2,True,6749535383,0,14.0,False,0.0,0.0,0.0,0.0,0.0,3955,True
4336_03,2,False,0,0,36.0,False,0.0,563.0,0.0,1301.0,830.0,3956,True
4336_04,2,False,6749535383,1,40.0,False,2320.0,0.0,4874.0,3131.0,498.0,3957,True
4337_01,1,False,7056495183,0,49.0,False,22.0,0.0,1129.0,0.0,77.0,3958,True
4338_01,2,False,6749535483,0,51.0,False,0.0,0.0,0.0,0.0,0.0,3959,True
4338_02,2,False,6749535483,0,41.0,False,0.0,545.0,0.0,2740.0,293.0,3960,True
4338_03,2,False,6749535483,1,44.0,False,0.0,14201.0,0.0,22.0,584.0,3961,True
4339_01,1,False,7056495283,0,47.0,False,2044.0,0.0,95.0,0.0,120.0,3962,False
4340_01,0,False,7056495383,0,22.0,False,0.0,0.0,945.0,0.0,4.0,3963,True
4343_01,0,True,7155485683,2,13.0,False,0.0,0.0,0.0,0.0,0.0,27,True
4344_01,0,False,7056495483,0,18.0,False,0.0,35.0,661.0,0.0,63.0,3964,True
4345_01,0,False,7155495580,0,28.0,False,0.0,1125.0,3.0,562.0,7.0,3965,False
4346_01,0,False,6950555280,1,22.0,False,429.0,2.0,232.0,0.0,59.0,3966,True
4347_01,0,False,7155495680,0,50.0,False,444.0,0.0,408.0,0.0,0.0,3967,False
4348_01,2,True,6649525080,0,47.0,True,0.0,0.0,0.0,0.0,0.0,3968,True
4349_01,1,False,6950555380,0,55.0,False,802.0,0.0,155.0,4.0,337.0,3969,False
4350_01,0,True,7155485783,0,21.0,False,0.0,0.0,0.0,0.0,0.0,3970,True
4350_02,0,False,7155485783,2,39.0,False,0.0,0.0,1.0,0.0,2330.0,3971,False
4351_01,0,False,7056575380,3,21.0,False,641.0,0.0,409.0,0.0,0.0,3972,False
4352_01,2,False,6749535583,0,37.0,False,33.0,3484.0,17.0,4.0,1384.0,3973,True
4352_02,2,False,6749535583,0,31.0,False,22.0,10025.0,2.0,124.0,1.0,3974,True
4354_01,0,False,6950555480,0,23.0,False,115.0,1.0,0.0,0,249.0,3975,False
4356_01,2,True,6649545583,1,28.0,False,0.0,0.0,0.0,0.0,0.0,3976,True
4357_01,1,False,6849525680,0,23.0,False,118.0,0.0,949.0,206.0,2071.0,3977,False
4358_01,0,False,7056495683,2,20.0,False,0.0,272.0,108.0,0,230.0,3978,True
4359_01,2,False,6749515580,0,28.0,False,3.0,2127.0,0.0,696.0,10.0,27,False
4359_02,2,False,6749515580,1,40.0,False,0.0,17687.0,0.0,425.0,155.0,3979,True
4359_03,2,False,6749515580,1,54.0,False,0.0,1832.0,0.0,0.0,1768.0,3980,False
4360_01,1,True,7056575480,0,18.0,False,0.0,0.0,0.0,0.0,0.0,3981,True
4361_01,0,False,7056495783,1,27.0,False,0.0,14.0,0.0,734.0,331.0,3982,True
4362_01,2,False,6649545683,0,43.0,False,0.0,1947.0,0.0,0.0,1651.0,3983,True
4364_01,0,True,7155504880,2,25.0,False,0.0,0.0,0.0,0.0,0.0,3984,True
4365_01,3,False,7056575680,0,13.0,False,552.0,247.0,0.0,4.0,0.0,3985,False
4366_01,0,False,7056575780,2,15.0,False,0.0,0.0,873.0,0.0,5.0,3986,True
4367_01,0,True,7155494883,1,37.0,False,0.0,0.0,0.0,0.0,0.0,3987,True
4368_01,1,True,7057484880,1,32.0,False,0.0,0.0,0.0,0.0,0.0,3988,True
4369_01,0,False,7056504883,0,19.0,False,857.0,0.0,0.0,0.0,0.0,3989,False
4370_01,0,False,0,0,21.0,False,3.0,1.0,0.0,1494.0,110.0,3990,False
4371_01,2,False,6749535683,0,27.0,False,0.0,2717.0,0.0,0.0,986.0,3991,True
4371_02,2,False,6749535683,1,39.0,False,106.0,243.0,126.0,7.0,4967.0,3992,False
4371_03,3,True,6749535683,0,22.0,False,0.0,0.0,0.0,0.0,0.0,3993,True
4371_04,2,False,6749535683,0,25.0,False,0.0,4384.0,4285.0,812.0,360.0,3994,True
4371_05,2,False,6749535683,1,34.0,False,0,7221.0,0.0,288.0,2275.0,3995,True
4372_01,1,True,7056504983,0,54.0,False,0.0,0,0.0,0.0,0.0,3996,True
4372_02,1,False,6950565183,0,42.0,False,954.0,0.0,1.0,0.0,0.0,3997,False
4373_01,0,False,7056505083,2,36.0,False,735.0,0.0,2.0,0.0,0.0,3998,False
4376_01,0,False,6950565283,2,43.0,False,0.0,168.0,3.0,0.0,452.0,3999,True
4382_01,0,False,7057484980,2,23.0,False,65.0,94.0,0.0,0.0,445.0,4000,True
4383_01,2,False,6649545783,0,57.0,False,0.0,0.0,0.0,0.0,0.0,4001,True
4386_01,2,False,6649554883,0,54.0,False,0.0,0.0,0.0,0.0,0.0,27,True
4386_02,2,False,6649554883,0,51.0,False,0.0,16455.0,885.0,0.0,363.0,4002,True
4387_01,1,False,7057485080,2,32.0,False,192.0,0.0,441.0,18.0,0.0,2498,False
4388_01,2,False,6649554983,0,33.0,False,0.0,0.0,0.0,0.0,0.0,27,True
4390_01,1,True,7057485180,0,8.0,False,0.0,0.0,0.0,0.0,0.0,4003,True
4390_02,1,True,7057485180,0,44.0,False,0.0,0.0,0.0,0.0,0.0,4004,True
4390_03,1,False,7057485180,0,27.0,False,875.0,0.0,61.0,289.0,0.0,4005,False
4391_01,0,False,7057485280,0,48.0,False,383.0,0.0,0.0,393.0,10.0,4006,True
4392_01,0,False,7155495283,1,13.0,False,38.0,0.0,0.0,733.0,0.0,4007,False
4393_01,0,True,7155505080,0,5.0,False,0.0,0.0,0.0,0.0,0.0,4008,False
4393_02,0,False,6950555680,0,18.0,False,754.0,0.0,34.0,0.0,0.0,4009,False
4395_01,0,False,7057485380,0,23.0,False,0.0,0.0,206.0,681.0,31.0,4010,False
4396_01,0,False,7155495383,0,23.0,False,0.0,153.0,11.0,646.0,0.0,4011,False
4397_01,0,True,0,2,35.0,False,0.0,0.0,0.0,0.0,0.0,4012,True
4399_01,0,False,7155505280,0,25.0,False,141.0,3.0,640.0,0.0,100.0,4013,False
4400_01,1,False,6950565383,0,32.0,False,689.0,0.0,610.0,0.0,0.0,4014,False
4400_02,1,False,7056514883,1,0.0,False,0.0,0.0,0.0,0.0,0.0,4015,True
4400_03,1,True,7056514883,3,5.0,False,0.0,0.0,0.0,0.0,0.0,4016,True
4401_01,0,False,7155495483,1,16.0,False,0.0,0.0,0.0,0.0,0.0,4017,True
4401_02,0,True,7155495483,2,18.0,False,0.0,0.0,0.0,0.0,0.0,4018,True
4402_01,0,True,7155505380,2,29.0,False,0.0,0.0,0.0,0.0,0.0,4019,False
4403_01,0,False,7056514983,0,55.0,False,134.0,935.0,0.0,6.0,394.0,4020,False
4403_02,0,False,7155495583,3,41.0,False,7.0,0.0,297.0,108.0,361.0,4021,False
4404_01,0,False,7155505480,0,38.0,False,0,2.0,404.0,121.0,0.0,4022,False
4405_01,2,True,6749535783,0,27.0,False,0.0,0.0,0.0,0.0,0.0,4023,True
4407_01,0,True,7155495783,0,55.0,False,0.0,0.0,0.0,0.0,0.0,4024,True
4408_01,1,True,7057485480,0,75.0,False,0.0,0.0,0.0,0.0,0.0,4025,True
4409_01,2,False,6749544883,0,50.0,False,0.0,817.0,388.0,78.0,693.0,4026,True
4410_01,0,False,7155504883,0,23.0,False,27.0,0.0,32.0,725.0,0.0,4027,False
4411_01,0,False,7155504983,2,37.0,False,715.0,0.0,54.0,0.0,0.0,4028,True
4413_01,0,False,7155505083,0,33.0,False,0.0,0.0,232.0,0.0,622.0,4029,False
4415_01,1,False,7056515183,0,45.0,False,941.0,281.0,36.0,12.0,39.0,4030,False
4416_01,2,True,6649525180,1,47.0,False,0.0,0.0,0.0,0.0,0.0,4031,True
4422_01,2,True,6649555083,0,13.0,False,0.0,0.0,0.0,0.0,0.0,4032,True
4422_02,2,False,6649555083,0,29.0,False,0.0,6338.0,0.0,1366.0,89.0,4033,True
4424_01,1,False,6950565583,0,19.0,False,30.0,0.0,42.0,3565.0,7.0,4034,False
4426_01,1,True,7056515383,0,30.0,False,0.0,0.0,0.0,0.0,0.0,4035,True
4427_01,2,False,6849524983,1,39.0,False,3.0,83.0,0.0,805.0,2983.0,4036,False
4427_02,2,False,6849524983,0,31.0,False,0.0,46.0,0.0,209.0,2908.0,4037,False
4428_01,2,False,6749545083,1,29.0,False,0.0,11417.0,12.0,795.0,402.0,4038,True
4429_01,1,False,6950565683,0,16.0,False,546.0,90.0,23.0,513.0,0.0,4039,False
4430_01,0,False,7056515483,2,18.0,False,0.0,2.0,1513.0,0.0,0.0,4040,True
4431_01,0,False,7155505580,1,38.0,False,8.0,0.0,1414.0,10.0,3.0,4041,False
4432_01,0,True,7155505680,0,50.0,False,0.0,0.0,0.0,0.0,0.0,4042,False
4433_01,0,True,7155505780,2,21.0,False,0.0,0.0,0.0,0.0,0.0,4043,False
4436_01,0,True,7155514880,2,22.0,False,0.0,0.0,0.0,0.0,0.0,4044,True
4437_01,0,True,7155505383,0,20.0,False,0.0,0.0,0.0,0.0,0.0,4045,True
4438_01,1,False,7057494880,0,36.0,False,721.0,0.0,471.0,0.0,0.0,4046,False
4440_01,3,False,7057494980,0,23.0,False,0,282.0,0.0,0.0,71.0,4047,True
4441_01,2,True,6649525280,1,31.0,True,0.0,0.0,0.0,0.0,0.0,4048,True
4441_02,2,True,6649525280,0,39.0,False,0.0,0.0,0.0,0.0,0.0,27,True
4441_03,2,False,6649525280,1,50.0,False,0.0,4558.0,0.0,1.0,267.0,4049,True
4444_01,0,False,6950574983,0,40.0,False,0.0,901.0,0.0,0.0,89.0,4050,False
4445_01,0,False,7057495080,0,28.0,False,8.0,0.0,77.0,560.0,0.0,4051,False
4446_01,2,False,6649555383,0,38.0,False,2.0,114.0,771.0,3094.0,448.0,4052,False
4446_02,2,False,6649555383,0,37.0,False,0.0,3603.0,33.0,7113.0,1.0,4053,False
4446_03,2,True,6649555383,1,59.0,False,0.0,0.0,0.0,0.0,0.0,4054,True
4446_04,2,False,6649555383,1,41.0,False,35.0,6103.0,0.0,180.0,160.0,4055,True
4446_05,2,False,6649555383,0,33.0,False,0.0,4017.0,0,0,2260.0,4056,True
4447_01,0,True,0,0,54.0,False,0.0,0.0,0.0,0.0,0.0,4057,True
4448_01,0,False,7057495180,0,40.0,False,0.0,0.0,2414.0,0.0,0.0,4058,True
4449_01,1,False,6849525083,0,43.0,False,130.0,0.0,870.0,31.0,26.0,4059,True
4450_01,2,True,6749524880,1,26.0,False,0.0,0.0,0.0,0.0,0.0,4060,True
4450_02,2,False,6749524880,1,65.0,False,0.0,7194.0,0.0,6.0,0,4061,True
4450_03,2,True,6749524880,1,22.0,False,0.0,0.0,0.0,0.0,0.0,4062,True
4450_04,2,False,6749524880,0,28.0,False,0.0,3627.0,0.0,31.0,3263.0,4063,False
4451_01,3,True,7057495280,0,35.0,False,0.0,0.0,0.0,0.0,0.0,4064,True
4452_01,0,True,7155505583,0,30.0,False,0.0,0.0,0.0,0.0,0.0,4065,True
4453_01,2,False,6849525780,0,28.0,False,0.0,2560.0,0.0,134.0,307.0,4066,False
4456_01,0,False,7057495480,0,23.0,False,0.0,10.0,159.0,0,125.0,4067,True
4457_01,0,False,7057495580,0,24.0,False,698.0,0.0,51.0,2.0,4.0,4068,True
4459_01,0,True,7155515180,2,16.0,False,0.0,0.0,0.0,0.0,0,4069,True
4461_01,1,True,7056515683,0,18.0,False,0.0,0.0,0.0,0.0,0.0,4070,True
4462_01,0,False,7057495680,0,20.0,False,399.0,77.0,311.0,0.0,16.0,4071,False
4463_01,2,True,6649525380,3,29.0,False,0.0,0.0,0.0,0.0,0.0,4072,True
4463_02,2,True,6649525380,0,29.0,False,0.0,0.0,0.0,0.0,0.0,4073,True
4464_01,0,False,7155505683,0,21.0,False,0.0,0.0,0.0,0.0,0.0,4074,False
4465_01,2,True,65535283,0,2.0,False,0.0,0.0,0.0,0.0,0.0,4075,False
4465_02,2,False,65535283,0,43.0,False,31.0,76.0,0.0,1353.0,1713.0,4076,False
4465_03,2,False,65535283,0,28.0,False,0.0,1883.0,0.0,1.0,4560.0,4077,False
4466_01,2,False,65524880,1,31.0,True,0.0,2461.0,0.0,51.0,2141.0,4078,False
4467_01,0,False,7057495780,0,23.0,False,36.0,18.0,670.0,0.0,32.0,4079,True
4469_01,2,True,6649525480,0,26.0,False,0.0,0.0,0.0,0.0,0.0,4080,True
4469_02,2,False,6649525480,1,43.0,False,0.0,39.0,327.0,4643.0,85.0,4081,False
4470_01,0,False,7056515783,0,28.0,False,1549.0,0.0,5.0,0.0,0.0,4082,False
4472_01,0,False,7155515280,2,24.0,False,0.0,266.0,1455.0,59.0,0.0,4083,False
4472_02,0,False,7057504880,0,27.0,False,110.0,0.0,638.0,0.0,0.0,4084,False
4473_01,1,False,7056524983,1,13.0,False,2244.0,31.0,507.0,0.0,142.0,27,False
4473_02,1,False,6950575083,0,27.0,False,994.0,0.0,26.0,1.0,0.0,4085,False
4474_01,0,True,7155514883,0,2.0,False,0,0.0,0.0,0.0,0.0,4086,True
4474_02,0,True,7155514883,0,24.0,False,0.0,0.0,0.0,0.0,0.0,4087,True
4474_03,0,True,7155514883,0,2.0,False,0.0,0.0,0,0.0,0,4088,True
4475_01,2,False,65535383,0,50.0,True,13.0,239.0,0.0,161.0,2355.0,4089,False
4475_02,2,True,65535383,1,27.0,False,0.0,0.0,0.0,0.0,0.0,4090,True
4476_01,0,False,7057504980,0,26.0,False,1170.0,0.0,0.0,187.0,100.0,4091,False
4477_01,0,False,7155514983,1,31.0,False,23.0,0.0,0.0,0,17.0,4092,False
4479_01,1,False,6849534880,0,28.0,False,3559.0,0.0,0,13.0,2.0,4093,False
4482_01,0,False,7155515083,1,4.0,False,0.0,0.0,0.0,0.0,0.0,4094,False
4482_02,0,False,7155515083,0,9.0,False,0.0,0.0,0.0,0.0,0.0,4095,True
4482_03,0,False,7155515083,0,0.0,False,0.0,0.0,0.0,0.0,0.0,4096,True
4482_04,0,True,7155515083,0,35.0,False,0.0,0.0,0.0,0.0,0.0,4097,False
4482_05,0,True,7155515083,0,3.0,False,0.0,0.0,0.0,0.0,0.0,4098,True
4483_01,1,False,6849534980,0,25.0,False,1956.0,0.0,161.0,239.0,28.0,4099,False
4483_02,1,False,6849534980,0,63.0,False,3087.0,0.0,60.0,2.0,0.0,4100,False
4485_01,1,True,7057505080,0,34.0,False,0.0,0.0,0.0,0.0,0.0,4101,True
4485_02,1,False,7057505080,0,35.0,False,1219.0,0.0,1742.0,740.0,0.0,4102,False
4486_01,0,True,7155515183,0,26.0,False,0.0,0.0,0.0,0.0,0.0,4103,True
4487_01,0,False,7155515380,0,39.0,False,0.0,3.0,0.0,802.0,49.0,4104,False
4490_01,2,False,6849525183,1,34.0,False,0.0,337.0,1339.0,92.0,264.0,4105,False
4491_01,2,False,6649525680,0,36.0,False,0.0,1013.0,1.0,16.0,2825.0,4106,False
4492_01,0,True,7155515480,0,46.0,False,0.0,0.0,0.0,0.0,0.0,4107,True
4493_01,0,False,7056525383,0,26.0,False,42.0,65.0,895.0,407.0,0.0,2812,True
4494_01,1,True,7056525483,0,28.0,False,0.0,0.0,0.0,0.0,0.0,4108,True
4496_01,0,False,7057505280,1,20.0,False,0.0,3080.0,7.0,0.0,67.0,4109,True
4497_01,0,True,7155515580,0,35.0,False,0.0,0.0,0.0,0.0,0.0,4110,False
4498_01,0,False,7155515283,1,11.0,False,0.0,0.0,0.0,0.0,0.0,4111,False
4498_02,0,True,7155515283,2,14.0,False,0.0,0.0,0.0,0.0,0.0,4112,False
4498_03,0,True,7155515283,2,4.0,False,0.0,0.0,0.0,0.0,0.0,4113,True
4498_04,0,False,7155515283,0,11.0,False,0.0,0.0,0.0,0.0,0,4114,False
4498_05,0,True,7155515283,0,31.0,False,0.0,0.0,0.0,0.0,0.0,4115,True
4498_06,0,False,7155515283,0,15.0,False,0.0,893.0,0.0,0.0,0.0,4116,True
4498_07,0,False,7155515283,0,39.0,False,0.0,2.0,0.0,69.0,836.0,4117,False
4498_08,0,False,7155515283,0,7.0,False,0.0,0.0,0.0,0.0,0.0,4118,False
4500_01,0,False,7056525583,0,24.0,False,83.0,0.0,129.0,504.0,0.0,4119,False
4501_01,3,True,7155515383,0,22.0,False,0.0,0.0,0.0,0.0,0.0,4120,True
4502_01,1,True,6950564980,0,26.0,False,0.0,0.0,0.0,0.0,0.0,4121,False
4505_01,2,False,6749545383,1,53.0,False,0.0,864.0,49.0,39.0,2376.0,4122,True
4505_02,2,False,6749545383,0,40.0,False,2.0,76.0,0.0,201.0,0,4123,False
4506_01,1,False,6950575283,0,19.0,False,160.0,0.0,889.0,0.0,0.0,4124,False
4508_01,1,False,7057505480,1,54.0,False,433.0,0.0,867.0,19.0,1.0,4125,False
4508_02,1,False,6950565180,0,21.0,False,572.0,584.0,128.0,14.0,0.0,4126,False
4508_03,1,False,7057505480,0,25.0,False,1340.0,0.0,8.0,0.0,0.0,4127,False
4509_01,1,False,6950575383,0,48.0,False,137.0,0.0,877.0,0.0,0.0,4128,True
4509_02,1,False,6849525283,2,41.0,False,0,0.0,1127.0,8.0,0.0,4129,True
4509_03,1,False,6849525283,0,13.0,False,27.0,0.0,3246.0,0.0,0.0,4130,True
4510_01,2,False,6649555583,0,57.0,False,0.0,0.0,0.0,0.0,0.0,4131,True
4511_01,2,True,6649555683,0,25.0,False,0.0,0.0,0.0,0.0,0.0,4132,True
4511_02,2,True,6649555683,1,48.0,False,0.0,0.0,0.0,0.0,0.0,4133,True
4512_01,1,False,6950575483,0,34.0,False,849.0,51.0,375.0,0.0,24.0,4134,False
4514_01,0,True,7155515483,0,16.0,False,0.0,0.0,0.0,0.0,0.0,4135,True
4515_01,0,False,7155515780,0,0.0,False,0.0,0.0,0.0,0.0,0.0,4136,False
4515_02,0,False,7155515780,1,15.0,False,6.0,1740.0,2184.0,0.0,0.0,4137,True
4516_01,0,False,7056525683,1,37.0,False,426.0,0.0,2.0,194.0,308.0,4138,False
4517_01,0,False,7056525783,0,37.0,False,452.0,0.0,234.0,19.0,1290.0,4139,False
4518_01,0,False,7155524880,0,49.0,False,820.0,1.0,690.0,292.0,13.0,4140,False
4521_01,0,False,7057505780,0,18.0,False,1.0,1.0,0.0,0.0,746.0,4141,False
4522_01,0,False,7056534883,0,25.0,False,101.0,32.0,0.0,137.0,633.0,4142,True
4524_01,0,False,7057514880,2,0,False,0.0,116.0,2048.0,2.0,0.0,4143,True
4529_01,0,False,7155515683,1,43.0,False,26.0,132.0,3.0,117.0,555.0,4144,False
4530_01,0,False,7057515180,0,20.0,False,9.0,0.0,157.0,525.0,0.0,4145,False
4531_01,2,True,6749525080,0,54.0,False,0.0,0.0,0.0,0.0,0.0,4146,True
4532_01,0,True,7155515783,0,30.0,False,0.0,0.0,0.0,0.0,0.0,4147,True
4533_01,2,True,6649525780,0,37.0,False,0.0,0.0,0.0,0.0,0.0,4148,True
4534_01,0,False,7056534983,1,30.0,False,60.0,41.0,553.0,1.0,0.0,4149,True
4535_01,0,False,7057515280,0,20.0,False,631.0,93.0,0.0,0.0,0.0,4150,False
4535_02,0,False,7155525080,0,20.0,False,25.0,0.0,796.0,44.0,44.0,4151,False
4537_01,0,False,7056535083,0,24.0,False,0.0,591.0,0.0,0.0,1560.0,4152,False
4538_01,0,False,7057515380,0,44.0,False,0.0,121.0,0.0,748.0,0.0,4153,False
4539_01,0,False,7155524883,1,0.0,False,0.0,0.0,0.0,0.0,0.0,4154,True
4539_02,0,True,7155524883,0,15.0,False,0.0,0.0,0.0,0.0,0.0,4155,True
4542_01,2,True,6649534880,0,19.0,False,0.0,0.0,0.0,0.0,0.0,4156,True
4542_02,2,True,6649534880,1,20.0,False,0.0,0.0,0.0,0.0,0.0,4157,True
4543_01,1,False,7057515480,2,20.0,True,14.0,0.0,59.0,1777.0,0.0,4158,False
4544_01,0,True,7155525180,0,34.0,False,0.0,0.0,0.0,0.0,0.0,4159,True
4546_01,0,False,7155525280,2,17.0,False,0.0,0.0,0.0,0.0,0.0,4160,True
